,timestamp,customer_name,customer_no,location
7780,09-06-2019 16:52,Dawn,1510,fruit
7781,09-06-2019 16:52,James,1512,drinks
7782,09-06-2019 16:52,Cynthia,1514,drinks
7783,09-06-2019 16:53,David,1489,fruit
7784,09-06-2019 16:53,James,1497,fruit
7785,09-06-2019 16:53,Claudia,1499,fruit
7786,09-06-2019 16:53,Maureen,1501,spices
7787,09-06-2019 16:53,Dawn,1510,fruit
7788,09-06-2019 16:53,Cynthia,1514,drinks
7789,09-06-2019 16:54,James,1497,fruit
7790,09-06-2019 16:54,Claudia,1499,fruit
7791,09-06-2019 16:54,Maureen,1501,spices
7792,09-06-2019 16:54,Dawn,1510,dairy
7793,09-06-2019 16:54,Cynthia,1514,spices
7794,09-06-2019 16:54,Alexis,1515,drinks
7795,09-06-2019 16:55,James,1497,fruit
7796,09-06-2019 16:55,Dawn,1510,dairy
7797,09-06-2019 16:55,Alexis,1515,drinks
7798,09-06-2019 16:55,Kaitlyn,1516,dairy
7799,09-06-2019 16:56,James,1497,fruit
7800,09-06-2019 16:56,Dawn,1510,dairy
7801,09-06-2019 16:56,Alexis,1515,spices
7802,09-06-2019 16:56,Kaitlyn,1516,dairy
7803,09-06-2019 16:56,Christopher,1517,spices
7804,09-06-2019 16:56,James,1518,checkout
7805,09-06-2019 16:56,Gregory,1519,drinks
7806,09-06-2019 16:56,Jason,1520,checkout
7807,09-06-2019 16:57,James,1497,fruit
7808,09-06-2019 16:57,Dawn,1510,dairy
7809,09-06-2019 16:57,Alexis,1515,drinks
7810,09-06-2019 16:57,Kaitlyn,1516,dairy
7811,09-06-2019 16:57,Gregory,1519,drinks
7812,09-06-2019 16:57,Sean,1521,spices
7813,09-06-2019 16:58,James,1497,fruit
7814,09-06-2019 16:58,Dawn,1510,dairy
7815,09-06-2019 16:58,Alexis,1515,drinks
7816,09-06-2019 16:58,Kaitlyn,1516,dairy
7817,09-06-2019 16:58,Sean,1521,spices
7818,09-06-2019 16:59,James,1497,fruit
7819,09-06-2019 16:59,Dawn,1510,spices
7820,09-06-2019 16:59,Alexis,1515,fruit
7821,09-06-2019 16:59,Kaitlyn,1516,dairy
7822,09-06-2019 16:59,Sean,1521,spices
7823,09-06-2019 16:59,Justin,1522,drinks
7824,09-06-2019 16:59,April,1523,fruit
7825,09-06-2019 17:00,James,1497,fruit
7826,09-06-2019 17:00,Dawn,1510,spices
7827,09-06-2019 17:00,Kaitlyn,1516,dairy
7828,09-06-2019 17:00,Sean,1521,spices
7829,09-06-2019 17:00,Justin,1522,drinks
7830,09-06-2019 17:00,April,1523,fruit
7831,09-06-2019 17:00,Jessica,1524,checkout
7832,09-06-2019 17:00,Shannon,1525,checkout
7833,09-06-2019 17:01,James,1497,dairy
7834,09-06-2019 17:01,Dawn,1510,dairy
7835,09-06-2019 17:01,April,1523,spices
7836,09-06-2019 17:01,Carl,1526,spices
7837,09-06-2019 17:01,Leslie,1527,drinks
7838,09-06-2019 17:01,Nancy,1528,checkout
7839,09-06-2019 17:01,Jennifer,1529,drinks
7840,09-06-2019 17:01,Ronald,1530,spices
7841,09-06-2019 17:02,James,1497,dairy
7842,09-06-2019 17:02,April,1523,spices
7843,09-06-2019 17:02,Carl,1526,dairy
7844,09-06-2019 17:02,Leslie,1527,spices
7845,09-06-2019 17:02,Jennifer,1529,drinks
7846,09-06-2019 17:02,Ronald,1530,dairy
7847,09-06-2019 17:03,James,1497,dairy
7848,09-06-2019 17:03,April,1523,fruit
7849,09-06-2019 17:03,Carl,1526,dairy
7850,09-06-2019 17:03,Jennifer,1529,drinks
7851,09-06-2019 17:03,Ronald,1530,dairy
7852,09-06-2019 17:03,Kathy,1531,drinks
7853,09-06-2019 17:03,Jeffrey,1532,fruit
7854,09-06-2019 17:03,Kyle,1533,fruit
7855,09-06-2019 17:03,Jessica,1534,drinks
7856,09-06-2019 17:04,James,1497,dairy
7857,09-06-2019 17:04,April,1523,fruit
7858,09-06-2019 17:04,Carl,1526,spices
7859,09-06-2019 17:04,Ronald,1530,fruit
7860,09-06-2019 17:04,Kathy,1531,drinks
7861,09-06-2019 17:04,Jeffrey,1532,fruit
7862,09-06-2019 17:04,Jessica,1534,drinks
7863,09-06-2019 17:04,Krista,1535,spices
7864,09-06-2019 17:04,Mario,1536,spices
7865,09-06-2019 17:05,James,1497,dairy
7866,09-06-2019 17:05,April,1523,dairy
7867,09-06-2019 17:05,Carl,1526,drinks
7868,09-06-2019 17:05,Ronald,1530,fruit
7869,09-06-2019 17:05,Kathy,1531,drinks
7870,09-06-2019 17:05,Jeffrey,1532,fruit
7871,09-06-2019 17:05,Jessica,1534,drinks
7872,09-06-2019 17:05,Krista,1535,spices
7873,09-06-2019 17:05,Mario,1536,spices
7874,09-06-2019 17:05,Nancy,1537,spices
7875,09-06-2019 17:05,Jennifer,1538,dairy
7876,09-06-2019 17:05,Kathleen,1539,checkout
7877,09-06-2019 17:06,James,1497,dairy
7878,09-06-2019 17:06,April,1523,dairy
7879,09-06-2019 17:06,Ronald,1530,fruit
7880,09-06-2019 17:06,Kathy,1531,drinks
7881,09-06-2019 17:06,Jeffrey,1532,spices
7882,09-06-2019 17:06,Jessica,1534,drinks
7883,09-06-2019 17:06,Krista,1535,drinks
7884,09-06-2019 17:06,Mario,1536,drinks
7885,09-06-2019 17:06,Nancy,1537,spices
7886,09-06-2019 17:06,Jennifer,1538,dairy
7887,09-06-2019 17:06,Scott,1540,fruit
7888,09-06-2019 17:06,Tina,1541,fruit
7889,09-06-2019 17:06,Erika,1542,fruit
7890,09-06-2019 17:06,Vincent,1543,drinks
7891,09-06-2019 17:06,Jasmine,1544,dairy
7892,09-06-2019 17:07,April,1523,spices
7893,09-06-2019 17:07,Ronald,1530,fruit
7894,09-06-2019 17:07,Jeffrey,1532,spices
7895,09-06-2019 17:07,Jessica,1534,drinks
7896,09-06-2019 17:07,Krista,1535,drinks
7897,09-06-2019 17:07,Mario,1536,drinks
7898,09-06-2019 17:07,Jennifer,1538,dairy
7899,09-06-2019 17:07,Scott,1540,spices
7900,09-06-2019 17:07,Erika,1542,spices
7901,09-06-2019 17:07,Jasmine,1544,dairy
7902,09-06-2019 17:07,Daniel,1545,spices
7903,09-06-2019 17:07,Samantha,1546,dairy
7904,09-06-2019 17:08,Ronald,1530,fruit
7905,09-06-2019 17:08,Jeffrey,1532,dairy
7906,09-06-2019 17:08,Krista,1535,drinks
7907,09-06-2019 17:08,Mario,1536,fruit
7908,09-06-2019 17:08,Jennifer,1538,drinks
7909,09-06-2019 17:08,Scott,1540,spices
7910,09-06-2019 17:08,Erika,1542,fruit
7911,09-06-2019 17:08,Jasmine,1544,dairy
7912,09-06-2019 17:08,Daniel,1545,drinks
7913,09-06-2019 17:08,Samantha,1546,dairy
7914,09-06-2019 17:08,Melissa,1547,fruit
7915,09-06-2019 17:08,Stacey,1548,spices
7916,09-06-2019 17:09,Jeffrey,1532,dairy
7917,09-06-2019 17:09,Krista,1535,drinks
7918,09-06-2019 17:09,Mario,1536,dairy
7919,09-06-2019 17:09,Scott,1540,spices
7920,09-06-2019 17:09,Erika,1542,fruit
7921,09-06-2019 17:09,Jasmine,1544,dairy
7922,09-06-2019 17:09,Daniel,1545,fruit
7923,09-06-2019 17:09,Samantha,1546,dairy
7924,09-06-2019 17:09,Melissa,1547,dairy
7925,09-06-2019 17:09,Stacey,1548,fruit
7926,09-06-2019 17:09,Jennifer,1549,checkout
7927,09-06-2019 17:09,William,1550,spices
7928,09-06-2019 17:09,Jamie,1551,dairy
7929,09-06-2019 17:10,Jeffrey,1532,dairy
7930,09-06-2019 17:10,Krista,1535,drinks
7931,09-06-2019 17:10,Mario,1536,dairy
7932,09-06-2019 17:10,Scott,1540,fruit
7933,09-06-2019 17:10,Erika,1542,drinks
7934,09-06-2019 17:10,Jasmine,1544,dairy
7935,09-06-2019 17:10,Samantha,1546,spices
7936,09-06-2019 17:10,Stacey,1548,fruit
7937,09-06-2019 17:10,William,1550,spices
7938,09-06-2019 17:10,Jamie,1551,dairy
7939,09-06-2019 17:10,Michael,1552,dairy
7940,09-06-2019 17:10,Emma,1553,spices
7941,09-06-2019 17:10,Monica,1554,drinks
7942,09-06-2019 17:10,Maria,1555,checkout
7943,09-06-2019 17:10,Cathy,1556,checkout
7944,09-06-2019 17:11,Jeffrey,1532,dairy
7945,09-06-2019 17:11,Krista,1535,drinks
7946,09-06-2019 17:11,Mario,1536,dairy
7947,09-06-2019 17:11,Scott,1540,spices
7948,09-06-2019 17:11,Erika,1542,drinks
7949,09-06-2019 17:11,Jasmine,1544,dairy
7950,09-06-2019 17:11,Samantha,1546,spices
7951,09-06-2019 17:11,Stacey,1548,fruit
7952,09-06-2019 17:11,William,1550,dairy
7953,09-06-2019 17:11,Jamie,1551,dairy
7954,09-06-2019 17:11,Emma,1553,dairy
7955,09-06-2019 17:11,Monica,1554,fruit
7956,09-06-2019 17:11,Richard,1557,checkout
7957,09-06-2019 17:11,Susan,1558,dairy
7958,09-06-2019 17:12,Jeffrey,1532,dairy
7959,09-06-2019 17:12,Mario,1536,dairy
7960,09-06-2019 17:12,Scott,1540,dairy
7961,09-06-2019 17:12,Erika,1542,drinks
7962,09-06-2019 17:12,Jasmine,1544,dairy
7963,09-06-2019 17:12,Samantha,1546,drinks
7964,09-06-2019 17:12,Stacey,1548,fruit
7965,09-06-2019 17:12,William,1550,dairy
7966,09-06-2019 17:12,Jamie,1551,dairy
7967,09-06-2019 17:12,Emma,1553,dairy
7968,09-06-2019 17:12,Monica,1554,fruit
7969,09-06-2019 17:12,Susan,1558,spices
7970,09-06-2019 17:12,Lauren,1559,spices
7971,09-06-2019 17:12,Brittany,1560,checkout
7972,09-06-2019 17:12,David,1561,drinks
7973,09-06-2019 17:12,Matthew,1562,spices
7974,09-06-2019 17:13,Jeffrey,1532,dairy
7975,09-06-2019 17:13,Mario,1536,dairy
7976,09-06-2019 17:13,Scott,1540,spices
7977,09-06-2019 17:13,Erika,1542,drinks
7978,09-06-2019 17:13,Jasmine,1544,dairy
7979,09-06-2019 17:13,Stacey,1548,dairy
7980,09-06-2019 17:13,Jamie,1551,dairy
7981,09-06-2019 17:13,Emma,1553,dairy
7982,09-06-2019 17:13,Monica,1554,fruit
7983,09-06-2019 17:13,Lauren,1559,drinks
7984,09-06-2019 17:13,David,1561,fruit
7985,09-06-2019 17:13,Michelle,1563,fruit
7986,09-06-2019 17:13,Jacob,1564,checkout
7987,09-06-2019 17:14,Jeffrey,1532,dairy
7988,09-06-2019 17:14,Mario,1536,dairy
7989,09-06-2019 17:14,Scott,1540,spices
7990,09-06-2019 17:14,Erika,1542,drinks
7991,09-06-2019 17:14,Jasmine,1544,dairy
7992,09-06-2019 17:14,Stacey,1548,dairy
7993,09-06-2019 17:14,Jamie,1551,drinks
7994,09-06-2019 17:14,Emma,1553,dairy
7995,09-06-2019 17:14,Monica,1554,spices
7996,09-06-2019 17:14,Lauren,1559,fruit
7997,09-06-2019 17:14,Michelle,1563,fruit
7998,09-06-2019 17:14,Brian,1565,checkout
7999,09-06-2019 17:14,William,1566,spices
8000,09-06-2019 17:14,David,1567,spices
8001,09-06-2019 17:14,Heather,1568,fruit
8002,09-06-2019 17:15,Jeffrey,1532,dairy
8003,09-06-2019 17:15,Scott,1540,spices
8004,09-06-2019 17:15,Erika,1542,drinks
8005,09-06-2019 17:15,Jasmine,1544,dairy
8006,09-06-2019 17:15,Stacey,1548,dairy
8007,09-06-2019 17:15,Jamie,1551,fruit
8008,09-06-2019 17:15,Emma,1553,spices
8009,09-06-2019 17:15,Monica,1554,dairy
8010,09-06-2019 17:15,Lauren,1559,drinks
8011,09-06-2019 17:15,Michelle,1563,fruit
8012,09-06-2019 17:15,William,1566,dairy
8013,09-06-2019 17:15,David,1567,dairy
8014,09-06-2019 17:15,Heather,1568,fruit
8015,09-06-2019 17:15,Amanda,1569,spices
8016,09-06-2019 17:16,Jeffrey,1532,dairy
8017,09-06-2019 17:16,Erika,1542,drinks
8018,09-06-2019 17:16,Jasmine,1544,dairy
8019,09-06-2019 17:16,Stacey,1548,dairy
8020,09-06-2019 17:16,Emma,1553,spices
8021,09-06-2019 17:16,Monica,1554,dairy
8022,09-06-2019 17:16,Lauren,1559,drinks
8023,09-06-2019 17:16,Michelle,1563,spices
8024,09-06-2019 17:16,William,1566,dairy
8025,09-06-2019 17:16,Heather,1568,fruit
8026,09-06-2019 17:16,Amanda,1569,drinks
8027,09-06-2019 17:16,Jennifer,1570,fruit
8028,09-06-2019 17:16,Chelsea,1571,fruit
8029,09-06-2019 17:17,Jeffrey,1532,dairy
8030,09-06-2019 17:17,Jasmine,1544,dairy
8031,09-06-2019 17:17,Stacey,1548,dairy
8032,09-06-2019 17:17,Emma,1553,fruit
8033,09-06-2019 17:17,Monica,1554,dairy
8034,09-06-2019 17:17,Lauren,1559,drinks
8035,09-06-2019 17:17,Michelle,1563,spices
8036,09-06-2019 17:17,William,1566,dairy
8037,09-06-2019 17:17,Heather,1568,fruit
8038,09-06-2019 17:17,Amanda,1569,dairy
8039,09-06-2019 17:17,Jennifer,1570,fruit
8040,09-06-2019 17:17,Chelsea,1571,fruit
8041,09-06-2019 17:17,John,1572,fruit
8042,09-06-2019 17:17,William,1573,dairy
8043,09-06-2019 17:17,Frank,1574,fruit
8044,09-06-2019 17:17,Gerald,1575,drinks
8045,09-06-2019 17:17,Franklin,1576,spices
8046,09-06-2019 17:18,Jeffrey,1532,dairy
8047,09-06-2019 17:18,Jasmine,1544,dairy
8048,09-06-2019 17:18,Stacey,1548,dairy
8049,09-06-2019 17:18,Monica,1554,fruit
8050,09-06-2019 17:18,Lauren,1559,drinks
8051,09-06-2019 17:18,William,1566,dairy
8052,09-06-2019 17:18,Heather,1568,fruit
8053,09-06-2019 17:18,Amanda,1569,dairy
8054,09-06-2019 17:18,Jennifer,1570,drinks
8055,09-06-2019 17:18,Chelsea,1571,fruit
8056,09-06-2019 17:18,William,1573,dairy
8057,09-06-2019 17:18,Frank,1574,fruit
8058,09-06-2019 17:18,Gerald,1575,drinks
8059,09-06-2019 17:18,Jeffrey,1577,fruit
8060,09-06-2019 17:18,Courtney,1578,dairy
8061,09-06-2019 17:18,Julie,1579,drinks
8062,09-06-2019 17:18,Robert,1580,checkout
8063,09-06-2019 17:19,Jeffrey,1532,dairy
8064,09-06-2019 17:19,Jasmine,1544,dairy
8065,09-06-2019 17:19,Stacey,1548,dairy
8066,09-06-2019 17:19,Monica,1554,fruit
8067,09-06-2019 17:19,Lauren,1559,drinks
8068,09-06-2019 17:19,William,1566,dairy
8069,09-06-2019 17:19,Heather,1568,drinks
8070,09-06-2019 17:19,Amanda,1569,dairy
8071,09-06-2019 17:19,Chelsea,1571,spices
8072,09-06-2019 17:19,William,1573,dairy
8073,09-06-2019 17:19,Gerald,1575,drinks
8074,09-06-2019 17:19,Jeffrey,1577,fruit
8075,09-06-2019 17:19,Courtney,1578,dairy
8076,09-06-2019 17:19,Ryan,1581,checkout
8077,09-06-2019 17:19,Jimmy,1582,checkout
8078,09-06-2019 17:19,Carla,1583,drinks
8079,09-06-2019 17:19,Jennifer,1584,fruit
8080,09-06-2019 17:20,Jeffrey,1532,dairy
8081,09-06-2019 17:20,Jasmine,1544,dairy
8082,09-06-2019 17:20,Stacey,1548,dairy
8083,09-06-2019 17:20,Monica,1554,fruit
8084,09-06-2019 17:20,Lauren,1559,drinks
8085,09-06-2019 17:20,William,1566,dairy
8086,09-06-2019 17:20,Heather,1568,drinks
8087,09-06-2019 17:20,Amanda,1569,dairy
8088,09-06-2019 17:20,William,1573,spices
8089,09-06-2019 17:20,Jeffrey,1577,drinks
8090,09-06-2019 17:20,Courtney,1578,dairy
8091,09-06-2019 17:20,Carla,1583,drinks
8092,09-06-2019 17:20,Jennifer,1584,dairy
8093,09-06-2019 17:20,Breanna,1585,checkout
8094,09-06-2019 17:20,Mark,1586,dairy
8095,09-06-2019 17:20,Cheyenne,1587,fruit
8096,09-06-2019 17:20,Laurie,1588,checkout
8097,09-06-2019 17:21,Jeffrey,1532,dairy
8098,09-06-2019 17:21,Jasmine,1544,dairy
8099,09-06-2019 17:21,Stacey,1548,dairy
8100,09-06-2019 17:21,Monica,1554,fruit
8101,09-06-2019 17:21,Lauren,1559,drinks
8102,09-06-2019 17:21,William,1566,dairy
8103,09-06-2019 17:21,Amanda,1569,dairy
8104,09-06-2019 17:21,Courtney,1578,dairy
8105,09-06-2019 17:21,Carla,1583,drinks
8106,09-06-2019 17:21,Jennifer,1584,dairy
8107,09-06-2019 17:21,Mark,1586,fruit
8108,09-06-2019 17:21,Cheyenne,1587,fruit
8109,09-06-2019 17:22,Jeffrey,1532,dairy
8110,09-06-2019 17:22,Jasmine,1544,spices
8111,09-06-2019 17:22,Stacey,1548,dairy
8112,09-06-2019 17:22,Monica,1554,fruit
8113,09-06-2019 17:22,William,1566,dairy
8114,09-06-2019 17:22,Amanda,1569,dairy
8115,09-06-2019 17:22,Courtney,1578,dairy
8116,09-06-2019 17:22,Carla,1583,fruit
8117,09-06-2019 17:22,Jennifer,1584,dairy
8118,09-06-2019 17:22,Mark,1586,dairy
8119,09-06-2019 17:22,Cheyenne,1587,fruit
8120,09-06-2019 17:22,Katie,1589,drinks
8121,09-06-2019 17:22,Lisa,1590,checkout
8122,09-06-2019 17:22,Beverly,1591,checkout
8123,09-06-2019 17:23,Jeffrey,1532,dairy
8124,09-06-2019 17:23,Jasmine,1544,dairy
8125,09-06-2019 17:23,Stacey,1548,dairy
8126,09-06-2019 17:23,Monica,1554,fruit
8127,09-06-2019 17:23,Amanda,1569,dairy
8128,09-06-2019 17:23,Courtney,1578,dairy
8129,09-06-2019 17:23,Carla,1583,fruit
8130,09-06-2019 17:23,Jennifer,1584,dairy
8131,09-06-2019 17:23,Mark,1586,dairy
8132,09-06-2019 17:23,Cheyenne,1587,fruit
8133,09-06-2019 17:24,Jeffrey,1532,dairy
8134,09-06-2019 17:24,Jasmine,1544,dairy
8135,09-06-2019 17:24,Stacey,1548,drinks
8136,09-06-2019 17:24,Monica,1554,dairy
8137,09-06-2019 17:24,Amanda,1569,dairy
8138,09-06-2019 17:24,Courtney,1578,dairy
8139,09-06-2019 17:24,Carla,1583,fruit
8140,09-06-2019 17:24,Jennifer,1584,dairy
8141,09-06-2019 17:24,Mark,1586,dairy
8142,09-06-2019 17:24,Cheyenne,1587,fruit
8143,09-06-2019 17:24,Miguel,1592,spices
8144,09-06-2019 17:25,Jeffrey,1532,dairy
8145,09-06-2019 17:25,Jasmine,1544,dairy
8146,09-06-2019 17:25,Stacey,1548,drinks
8147,09-06-2019 17:25,Monica,1554,dairy
8148,09-06-2019 17:25,Courtney,1578,dairy
8149,09-06-2019 17:25,Carla,1583,dairy
8150,09-06-2019 17:25,Mark,1586,dairy
8151,09-06-2019 17:25,Miguel,1592,spices
8152,09-06-2019 17:25,Zachary,1593,spices
8153,09-06-2019 17:25,Jenna,1594,checkout
8154,09-06-2019 17:26,Jeffrey,1532,dairy
8155,09-06-2019 17:26,Jasmine,1544,dairy
8156,09-06-2019 17:26,Stacey,1548,drinks
8157,09-06-2019 17:26,Courtney,1578,dairy
8158,09-06-2019 17:26,Carla,1583,spices
8159,09-06-2019 17:26,Mark,1586,dairy
8160,09-06-2019 17:26,Zachary,1593,drinks
8161,09-06-2019 17:27,Jeffrey,1532,dairy
8162,09-06-2019 17:27,Stacey,1548,fruit
8163,09-06-2019 17:27,Courtney,1578,dairy
8164,09-06-2019 17:27,Mark,1586,spices
8165,09-06-2019 17:27,Zachary,1593,spices
8166,09-06-2019 17:27,Charles,1595,dairy
8167,09-06-2019 17:27,Timothy,1596,spices
8168,09-06-2019 17:28,Jeffrey,1532,dairy
8169,09-06-2019 17:28,Mark,1586,dairy
8170,09-06-2019 17:28,Zachary,1593,spices
8171,09-06-2019 17:28,Charles,1595,dairy
8172,09-06-2019 17:28,Timothy,1596,spices
8173,09-06-2019 17:28,Brandon,1597,fruit
8174,09-06-2019 17:28,Catherine,1598,spices
8175,09-06-2019 17:28,Linda,1599,dairy
8176,09-06-2019 17:29,Jeffrey,1532,dairy
8177,09-06-2019 17:29,Mark,1586,dairy
8178,09-06-2019 17:29,Zachary,1593,drinks
8179,09-06-2019 17:29,Charles,1595,dairy
8180,09-06-2019 17:29,Timothy,1596,drinks
8181,09-06-2019 17:29,Brandon,1597,fruit
8182,09-06-2019 17:29,Catherine,1598,dairy
8183,09-06-2019 17:29,Linda,1599,dairy
8184,09-06-2019 17:29,Matthew,1600,checkout
8185,09-06-2019 17:29,Edward,1601,dairy
8186,09-06-2019 17:29,Scott,1602,checkout
8187,09-06-2019 17:29,Michael,1603,fruit
8188,09-06-2019 17:30,Jeffrey,1532,spices
8189,09-06-2019 17:30,Mark,1586,dairy
8190,09-06-2019 17:30,Zachary,1593,drinks
8191,09-06-2019 17:30,Charles,1595,spices
8192,09-06-2019 17:30,Timothy,1596,drinks
8193,09-06-2019 17:30,Brandon,1597,fruit
8194,09-06-2019 17:30,Catherine,1598,dairy
8195,09-06-2019 17:30,Linda,1599,dairy
8196,09-06-2019 17:30,Edward,1601,spices
8197,09-06-2019 17:30,Michael,1603,fruit
8198,09-06-2019 17:31,Jeffrey,1532,spices
8199,09-06-2019 17:31,Mark,1586,dairy
8200,09-06-2019 17:31,Charles,1595,spices
8201,09-06-2019 17:31,Brandon,1597,fruit
8202,09-06-2019 17:31,Catherine,1598,dairy
8203,09-06-2019 17:31,Linda,1599,dairy
8204,09-06-2019 17:31,Edward,1601,drinks
8205,09-06-2019 17:31,Michael,1603,fruit
8206,09-06-2019 17:32,Jeffrey,1532,spices
8207,09-06-2019 17:32,Mark,1586,dairy
8208,09-06-2019 17:32,Charles,1595,dairy
8209,09-06-2019 17:32,Brandon,1597,fruit
8210,09-06-2019 17:32,Catherine,1598,dairy
8211,09-06-2019 17:32,Linda,1599,dairy
8212,09-06-2019 17:32,Michael,1603,fruit
8213,09-06-2019 17:32,Danielle,1604,fruit
8214,09-06-2019 17:32,Anna,1605,checkout
8215,09-06-2019 17:33,Jeffrey,1532,spices
8216,09-06-2019 17:33,Mark,1586,dairy
8217,09-06-2019 17:33,Charles,1595,dairy
8218,09-06-2019 17:33,Brandon,1597,dairy
8219,09-06-2019 17:33,Catherine,1598,dairy
8220,09-06-2019 17:33,Linda,1599,dairy
8221,09-06-2019 17:33,Michael,1603,fruit
8222,09-06-2019 17:33,Danielle,1604,dairy
8223,09-06-2019 17:33,Teresa,1606,fruit
8224,09-06-2019 17:34,Jeffrey,1532,spices
8225,09-06-2019 17:34,Mark,1586,dairy
8226,09-06-2019 17:34,Charles,1595,dairy
8227,09-06-2019 17:34,Brandon,1597,dairy
8228,09-06-2019 17:34,Catherine,1598,dairy
8229,09-06-2019 17:34,Linda,1599,dairy
8230,09-06-2019 17:34,Teresa,1606,fruit
8231,09-06-2019 17:34,Michael,1607,drinks
8232,09-06-2019 17:34,Jermaine,1608,dairy
8233,09-06-2019 17:34,Lisa,1609,spices
8234,09-06-2019 17:34,Darrell,1610,checkout
8235,09-06-2019 17:34,Tracy,1611,dairy
8236,09-06-2019 17:35,Jeffrey,1532,drinks
8237,09-06-2019 17:35,Mark,1586,dairy
8238,09-06-2019 17:35,Charles,1595,dairy
8239,09-06-2019 17:35,Brandon,1597,dairy
8240,09-06-2019 17:35,Catherine,1598,dairy
8241,09-06-2019 17:35,Linda,1599,dairy
8242,09-06-2019 17:35,Teresa,1606,fruit
8243,09-06-2019 17:35,Michael,1607,fruit
8244,09-06-2019 17:35,Jermaine,1608,fruit
8245,09-06-2019 17:35,Lisa,1609,drinks
8246,09-06-2019 17:35,Tracy,1611,spices
8247,09-06-2019 17:35,Eric,1612,fruit
8248,09-06-2019 17:35,Jose,1613,dairy
8249,09-06-2019 17:35,Preston,1614,drinks
8250,09-06-2019 17:35,Tara,1615,dairy
8251,09-06-2019 17:35,Bruce,1616,fruit
8252,09-06-2019 17:36,Jeffrey,1532,fruit
8253,09-06-2019 17:36,Mark,1586,dairy
8254,09-06-2019 17:36,Charles,1595,dairy
8255,09-06-2019 17:36,Brandon,1597,dairy
8256,09-06-2019 17:36,Catherine,1598,dairy
8257,09-06-2019 17:36,Linda,1599,dairy
8258,09-06-2019 17:36,Teresa,1606,dairy
8259,09-06-2019 17:36,Michael,1607,drinks
8260,09-06-2019 17:36,Jermaine,1608,fruit
8261,09-06-2019 17:36,Lisa,1609,drinks
8262,09-06-2019 17:36,Tracy,1611,dairy
8263,09-06-2019 17:36,Eric,1612,fruit
8264,09-06-2019 17:36,Jose,1613,dairy
8265,09-06-2019 17:36,Preston,1614,drinks
8266,09-06-2019 17:36,Tara,1615,dairy
8267,09-06-2019 17:36,Kevin,1617,checkout
8268,09-06-2019 17:36,Heather,1618,dairy
8269,09-06-2019 17:36,Jaime,1619,drinks
8270,09-06-2019 17:36,Mike,1620,drinks
8271,09-06-2019 17:37,Jeffrey,1532,spices
8272,09-06-2019 17:37,Mark,1586,dairy
8273,09-06-2019 17:37,Charles,1595,dairy
8274,09-06-2019 17:37,Brandon,1597,dairy
8275,09-06-2019 17:37,Catherine,1598,dairy
8276,09-06-2019 17:37,Linda,1599,dairy
8277,09-06-2019 17:37,Teresa,1606,dairy
8278,09-06-2019 17:37,Michael,1607,drinks
8279,09-06-2019 17:37,Jermaine,1608,fruit
8280,09-06-2019 17:37,Lisa,1609,drinks
8281,09-06-2019 17:37,Tracy,1611,dairy
8282,09-06-2019 17:37,Eric,1612,spices
8283,09-06-2019 17:37,Jose,1613,dairy
8284,09-06-2019 17:37,Preston,1614,drinks
8285,09-06-2019 17:37,Tara,1615,dairy
8286,09-06-2019 17:37,Heather,1618,dairy
8287,09-06-2019 17:37,Mike,1620,spices
8288,09-06-2019 17:37,Claire,1621,dairy
8289,09-06-2019 17:37,Steve,1622,spices
8290,09-06-2019 17:37,Gregory,1623,drinks
8291,09-06-2019 17:37,Mary,1624,drinks
8292,09-06-2019 17:38,Jeffrey,1532,dairy
8293,09-06-2019 17:38,Mark,1586,dairy
8294,09-06-2019 17:38,Charles,1595,drinks
8295,09-06-2019 17:38,Brandon,1597,dairy
8296,09-06-2019 17:38,Catherine,1598,dairy
8297,09-06-2019 17:38,Linda,1599,dairy
8298,09-06-2019 17:38,Teresa,1606,dairy
8299,09-06-2019 17:38,Michael,1607,drinks
8300,09-06-2019 17:38,Jermaine,1608,fruit
8301,09-06-2019 17:38,Eric,1612,spices
8302,09-06-2019 17:38,Jose,1613,dairy
8303,09-06-2019 17:38,Tara,1615,dairy
8304,09-06-2019 17:38,Claire,1621,dairy
8305,09-06-2019 17:38,Steve,1622,fruit
8306,09-06-2019 17:38,Mary,1624,fruit
8307,09-06-2019 17:38,Edward,1625,fruit
8308,09-06-2019 17:38,Tyler,1626,drinks
8309,09-06-2019 17:38,Erica,1627,fruit
8310,09-06-2019 17:39,Jeffrey,1532,dairy
8311,09-06-2019 17:39,Charles,1595,fruit
8312,09-06-2019 17:39,Brandon,1597,dairy
8313,09-06-2019 17:39,Catherine,1598,dairy
8314,09-06-2019 17:39,Linda,1599,dairy
8315,09-06-2019 17:39,Teresa,1606,dairy
8316,09-06-2019 17:39,Michael,1607,spices
8317,09-06-2019 17:39,Eric,1612,drinks
8318,09-06-2019 17:39,Jose,1613,fruit
8319,09-06-2019 17:39,Tara,1615,dairy
8320,09-06-2019 17:39,Claire,1621,dairy
8321,09-06-2019 17:39,Mary,1624,fruit
8322,09-06-2019 17:39,Edward,1625,dairy
8323,09-06-2019 17:39,Tyler,1626,spices
8324,09-06-2019 17:39,Caitlin,1628,checkout
8325,09-06-2019 17:39,Darren,1629,drinks
8326,09-06-2019 17:39,Gary,1630,fruit
